Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
house-votes-84-data,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,48.0,18.0,0.0,72.72727272727273,27.272727272727273,0.0,0.22756827048114447,0.25698134519375004,0.37721718892294737,82.77326384580996,94.81926079772548,47.27358570474975,38.67536671889624,8.598218985853507,0.7162664500719659,0.5859904048317612,0.13027604524020464,0.7559298649052961,0.011453482801595395,108.6548233267039,0.7924528301886793,42.0,0.5384615384615384,7.0,0.46153846153846156,6.0,0.20754716981132076,11.0,0.8571428571428571,0.7924528301886793,0.8235294117647058,0.23099678584068448,0.5998890122086571,0.6875813730254394,0.7272727272727273,0.47328143554558644,0.5267185644544136,0.2727272727272727,0.7578304048892283,0.7272727272727273,0.7401069518716579,0.2309967858406845,0.6443007178301295,0.6260393522292844,0.611764705882353,0.7272727272727273,0.002,0.001,0.0,0.0,0.0,0.0,7695.0,60877.0,17812.0,100.0,78.03030303030303,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
house-votes-84-data,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,50.0,16.0,0.0,75.75757575757575,24.242424242424242,0.0,0.2786885245901638,0.22833774299883056,0.3800720892373076,75.2668856551701,98.51425610311395,45.17290227089329,1114.7791166287573,-1069.606214357864,0.6844379131953529,16.890592676193293,-16.20615476299794,5.007061701013111,0.07586457122747138,711.6527974407713,0.8148148148148148,44.0,0.5,6.0,0.5,6.0,0.18518518518518517,10.0,0.88,0.8148148148148148,0.8461538461538461,0.2833333333333333,0.5785634118967452,0.6674788829240459,0.7575757575757576,0.44276094276094274,0.5572390572390572,0.24242424242424243,0.7881818181818182,0.7575757575757576,0.7702297702297702,0.2833333333333333,0.6053902662993572,0.6017270581702395,0.6373626373626373,0.7575757575757576,0.003,0.001,0.0,0.0,0.0,0.0,8787.0,60877.0,17812.0,95.45454545454545,69.6969696969697,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
house-votes-84-data,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,54.0,12.0,0.0,81.81818181818181,18.181818181818183,0.0,0.0,0.30188679245283034,0.38575562830680893,99.51083158630337,99.98742300834101,45.17290227089329,45.161316108609476,0.011586162283812484,0.6844379131953529,0.6842623652819617,1.7554791339109826E-4,0.17441464584533828,0.002642646149171792,24.78952288631911,1.0,54.0,1.0,12.0,0.0,0.0,0.0,0.0,0.8181818181818182,1.0,0.9,NaN,0.5,0.6206896551724138,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.18181818181818182,NaN,0.8181818181818182,NaN,NaN,0.5,0.5329153605015674,NaN,0.8181818181818182,0.001,0.0,0.0,0.0,0.0,0.0,4906.0,60877.0,17812.0,100.0,100.0,'Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
house-votes-84-data,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,53.0,13.0,0.0,80.3030303030303,19.696969696969695,0.0,-0.02877697841726648,0.18371607623920613,0.3191436437251692,60.55826216773834,82.72167186681206,45.17290227089329,30.533231928764867,14.639670342128422,0.6844379131953529,0.46262472619340705,0.2218131870019458,15.089967472691194,0.22863587079835143,2144.7344184031285,0.9814814814814815,53.0,1.0,12.0,0.0,0.0,0.018518518518518517,1.0,0.8153846153846154,0.9814814814814815,0.8907563025210083,-0.05847053462046861,0.6616161616161617,0.7146060155782641,0.803030303030303,0.8215488215488216,0.17845117845117847,0.19696969696969696,0.6671328671328671,0.803030303030303,0.7288006111535523,-0.05847053462046861,0.6991000918273645,0.6697714658374884,0.4453781512605042,0.803030303030303,0.003,0.0,0.015625,0.0,15.625,0.0,7695.0,60877.0,17812.0,98.48484848484848,68.93939393939394,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
house-votes-84-data,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,67.0,55.0,12.0,0.0,82.08955223880596,17.91044776119403,0.0,0.3918305597579427,0.23506931311175763,0.3472115554006844,76.06037215464313,87.79088579595242,47.56986759468098,33.6216897091928,13.948177885488178,0.7099980238012087,0.5018162643163104,0.20818175948489817,4.126948887473392,0.061596252051841674,591.9273286517044,0.9074074074074074,49.0,0.5384615384615384,7.0,0.46153846153846156,6.0,0.09259259259259259,5.0,0.875,0.9074074074074074,0.8909090909090909,0.39385907076639437,0.5695847362514029,0.6613300113778869,0.8208955223880597,0.45194965344219074,0.5480503465578094,0.1791044776119403,0.8110583446404342,0.8208955223880597,0.8150610583446405,0.39385907076639437,0.6300041561235591,0.6223367236752618,0.6954545454545453,0.8208955223880597,0.002,0.001,0.0,0.0,0.0,0.0,6967.0,60877.0,17812.0,100.0,76.86567164179104,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
house-votes-84-data,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,48.0,18.0,0.0,72.72727272727273,27.272727272727273,0.0,0.18518518518518523,0.26562654623334314,0.41566044395046187,85.55786872096459,104.48255592691946,47.27358570474975,3256.3067287409,-3209.0331430361502,0.7162664500719659,49.33798073849848,-48.62171428842652,0.7574033480431148,0.011475808303683558,108.86661685074286,0.8113207547169812,43.0,0.6153846153846154,8.0,0.38461538461538464,5.0,0.18867924528301888,10.0,0.8431372549019608,0.8113207547169812,0.826923076923077,0.1859488256605433,0.609322974472808,0.693359590348787,0.7272727272727273,0.5313365879403615,0.4686634120596385,0.2727272727272727,0.7427213309566252,0.7272727272727273,0.7343906093906094,0.1859488256605433,0.6473719709013828,0.6182374113734559,0.592032967032967,0.7272727272727273,0.002,0.0,0.0,0.0,0.0,0.0,8423.0,60877.0,17812.0,95.45454545454545,74.24242424242425,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
house-votes-84-data,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,67.0,54.0,13.0,0.0,80.59701492537313,19.402985074626866,0.0,0.2202327663384064,0.20979440671994837,0.3439861909099227,67.88227880470076,86.97536683854896,47.56986759468096,36.64051806121014,10.92934953347082,0.7099980238012084,0.5468734038986588,0.16312461990254956,10.02283336499429,0.14959452783573565,1437.5726816656618,0.9444444444444444,51.0,0.7692307692307693,10.0,0.23076923076923078,3.0,0.05555555555555555,3.0,0.8360655737704918,0.9444444444444444,0.8869565217391304,0.24265878161138194,0.6394500561167228,0.70287637419603,0.8059701492537313,0.6307564740400562,0.36924352595994386,0.19402985074626866,0.7708588206508442,0.8059701492537313,0.7761330646538473,0.24265878161138196,0.6770355837520017,0.6420348503140995,0.6013729977116704,0.8059701492537313,0.002,0.001,0.0,0.0,0.0,0.0,7331.0,60877.0,17812.0,98.50746268656717,73.13432835820896,'Number of leaves: 7\nSize of the tree: 13\n',13.0,7.0,7.0
house-votes-84-data,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,53.0,13.0,0.0,80.3030303030303,19.696969696969695,0.0,0.0,0.30903373356203495,0.3978921668294859,99.53925155968159,100.01623002308001,47.273585704749635,47.28973867557568,-0.016152970826041724,0.7162664500719642,0.7165111920541769,-2.447419822127534E-4,0.16734607823926995,0.0025355466399889386,24.053763992751666,1.0,53.0,1.0,13.0,0.0,0.0,0.0,0.0,0.803030303030303,1.0,0.8907563025210083,NaN,0.5,0.6091954022988506,0.803030303030303,0.803030303030303,0.19696969696969696,0.19696969696969696,NaN,0.803030303030303,NaN,NaN,0.5,0.518634622082898,NaN,0.803030303030303,0.002,0.0,0.0,0.0,0.0,0.0,4906.0,60877.0,17812.0,100.0,100.0,'Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
house-votes-84-data,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,54.0,12.0,0.0,81.81818181818181,18.181818181818183,0.0,0.0,0.30188679245283045,0.38575562830680893,99.51083158630341,99.98742300834097,45.17290227089327,45.16131610860948,0.011586162283784063,0.6844379131953525,0.6842623652819618,1.7554791339066762E-4,0.17441464584533828,0.002642646149171792,24.78952288631911,1.0,54.0,1.0,12.0,0.0,0.0,0.0,0.0,0.8181818181818182,1.0,0.9,NaN,0.5,0.6206896551724138,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.18181818181818182,NaN,0.8181818181818182,NaN,NaN,0.5,0.5329153605015674,NaN,0.8181818181818182,0.002,0.0,0.0,0.0,0.0,0.0,4906.0,60877.0,17812.0,100.0,100.0,'Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
house-votes-84-data,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,54.0,12.0,0.0,81.81818181818181,18.181818181818183,0.0,0.488372093023256,0.20522570936777712,0.33312865386246215,67.64847456937841,86.3465706933336,45.17290227089327,33.56993494372735,11.60296732716592,0.6844379131953525,0.5086353779352628,0.1758025352600897,9.561470932371426,0.14487077170259738,1358.9701791160187,0.8333333333333334,45.0,0.25,3.0,0.75,9.0,0.16666666666666666,9.0,0.9375,0.8333333333333334,0.8823529411764706,0.5051814855409226,0.670314253647587,0.7289859351942288,0.8181818181818182,0.23484848484848486,0.7651515151515151,0.18181818181818182,0.8579545454545454,0.8181818181818182,0.8310160427807486,0.5051814855409226,0.7073278236914601,0.6711718264442704,0.7411764705882353,0.8181818181818182,0.003,0.001,0.0,0.0,0.0,0.0,8787.0,60877.0,17812.0,98.48484848484848,71.21212121212122,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
house-votes-84-data,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,54.0,12.0,0.0,81.81818181818181,18.181818181818183,0.0,0.0,0.30188679245283045,0.38575562830680893,99.51083158630341,99.98742300834097,45.17290227089327,45.16131610860948,0.011586162283784063,0.6844379131953525,0.6842623652819618,1.7554791339066762E-4,0.17441464584533828,0.002642646149171792,24.78952288631911,1.0,54.0,1.0,12.0,0.0,0.0,0.0,0.0,0.8181818181818182,1.0,0.9,NaN,0.5,0.6206896551724138,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.18181818181818182,NaN,0.8181818181818182,NaN,NaN,0.5,0.5329153605015674,NaN,0.8181818181818182,0.002,0.0,0.0,0.0,0.0,0.0,4906.0,60877.0,17812.0,100.0,100.0,'Number of leaves: 1\nSize of the tree: 1\n',1.0,1.0,1.0
house-votes-84-data,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,53.0,13.0,0.0,80.3030303030303,19.696969696969695,0.0,0.20994475138121535,0.20478205483918177,0.3374633960755319,67.50223289143402,87.47013097732152,45.17290227089329,31.54120733573366,13.63169493515963,0.6844379131953529,0.4778970808444494,0.20654083235090348,9.898383308386661,0.14997550467252516,1406.8554757631814,0.9259259259259259,50.0,0.75,9.0,0.25,3.0,0.07407407407407407,4.0,0.847457627118644,0.9259259259259259,0.8849557522123893,0.22036485020241997,0.6613355780022446,0.7251679091232711,0.803030303030303,0.627104377104377,0.3728956228956229,0.19696969696969696,0.7712965001100595,0.803030303030303,0.781470974298175,0.22036485020242,0.6981634527089072,0.6641533984984035,0.6003726129482999,0.803030303030303,0.003,0.0,0.0,0.0,0.0,0.0,6967.0,60877.0,17812.0,100.0,71.96969696969697,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
house-votes-84-data,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.01802172004E7,348.0,66.0,49.0,17.0,0.0,74.24242424242425,25.757575757575758,0.0,0.32974910394265244,0.2416742513828046,0.38926371211034044,79.66299397433191,100.89671436658254,45.17290227089329,3251.133967344326,-3205.9610650734326,0.6844379131953529,49.259605565823115,-48.57516765262777,1.7054942918708484,0.025840822604103763,242.4016032364005,0.7592592592592593,41.0,0.3333333333333333,4.0,0.6666666666666666,8.0,0.24074074074074073,13.0,0.9111111111111111,0.7592592592592593,0.8282828282828282,0.35270017477498106,0.5970819304152637,0.6844446279194049,0.7424242424242424,0.3164983164983165,0.6835016835016835,0.25757575757575757,0.8147186147186146,0.7424242424242424,0.7658402203856749,0.35270017477498106,0.6181175390266299,0.6141816155329008,0.6565656565656566,0.7424242424242424,0.002,0.001,0.0,0.0,0.0,0.0,8787.0,60877.0,17812.0,95.45454545454545,69.6969696969697,'Number of leaves: 11\nSize of the tree: 21\n',21.0,11.0,11.0
